"specificEpithet","decimalLatitude","decimalLongitude"
"bifarius",44.29693,-103.78466
"bifarius",44.3522,-103.76519
"bifarius",43.930202,-103.74861
"bifarius",44.28783,-103.73061
"bifarius",44.37665,-103.72964
"bifarius",44.41667,-103.70833
"bifarius",44.38871,-103.6221
"bifarius",44.46111,-103.63806
"bifarius",43.33778,-103.55402
"bifarius",43.66438,-103.58942
"bifarius",43.7072,-103.5605
"bifarius",43.76665,-103.5988
"bifarius",43.833,-103.583
"bifarius",43.874564,-103.57472
"bifarius",44.04815,-103.5747
"bifarius",43.866,-103.53132
"bifarius",43.433,-103.467
"bifarius",43.894,-103.479
"bifarius",43.931912,-103.490942
"bifarius",43.97198,-103.46933
"bifarius",43.70026,-103.43797
"bifarius",43.854579,-103.360929
"bifarius",44.23167,-103.3886
"bifarius",40.066667,-102.166667
"bifarius",43.56139,-101.4147
"bifarius",47.59407,-101.42668
"bifarius",47.49606,-100.8227
"bifarius",46.01404,-100.06829
